ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01000701G0790	17.72	7.08	2.95	12.08	8.36
PH01000701G0800	1.59	1.71	2.36	0.97	5.46
PH01000701G0830	1.4	1.95	0.88	0.51	0.47
PH01000701G0860	1.59	0.57	0.75	1.35	0.85
PH01000702G0160	2.68	1.24	1.04	2.08	3.56
PH01000702G0290	0.4	1.36	3	1.3	0
PH01000702G0670	15.59	5.37	14.68	14.37	6.06
PH01000703G0260	5.3	5.98	17.95	28.16	6.29
PH01000703G0370	0.3	0.19	0.42	0.47	0.29
PH01000703G0460	31.55	19.22	37.87	29.61	48.63
PH01000703G0500	74.54	23.65	68.68	69.89	76.28
PH01000703G0630	2.23	5.24	2.94	4.95	4.31
PH01000704G0200	1.65	2.7	2.39	1.66	0.91
PH01000704G0300	34.48	24.84	22.77	28.41	1.46
PH01000704G0310	28.09	43.41	69.63	36.56	60.48
PH01000704G0390	1.19	6.53	9.85	5.67	12.85
PH01000704G0440	2.46	4.71	5.04	7.7	13.06
PH01000704G0450	27.67	17.55	5.47	9.45	5.09
PH01000704G0510	2.27	1.55	0.81	1.82	1.02
PH01000704G0630	12.05	12.47	16.86	9.75	20.42
PH01000704G0780	9.95	6.97	3.72	8.73	21.08
PH01000705G0050	2.5	2.15	3.22	4.25	3.24
PH01000705G0300	0.75	1.97	2	0.08	0
PH01000705G0320	3.07	7.46	4.87	2.08	9.79
PH01000705G0380	2.13	2.27	1.89	0.53	0.55
PH01000705G0460	1.96	2.06	4.52	3.14	5.36
PH01000705G0500	3.55	2.46	6.63	3.64	4.59
PH01000705G0540	0.75	0.31	3.5	0.81	1.06
PH01000705G0580	6.36	1.03	0.4	2.99	0.88
PH01000705G0620	1.38	1.46	2.09	3.68	1.21
PH01000705G0720	18.97	10.07	12.05	11.58	13.2
PH01000705G0730	3.36	2.64	1.72	4.6	2.26
PH01000705G0780	7.77	7.11	13.33	15.44	27.8
PH01000706G0030	0.69	0.63	0.43	0.87	1.07
PH01000706G0050	20.22	10.83	9.92	13.55	0.46
PH01000706G0060	68.9	21.08	77.87	23.28	59.49
PH01000706G0110	23.31	18.6	55.55	10.65	102.32
PH01000706G0160	1.9	6.47	3.97	1.39	6.46
PH01000706G0180	6.53	11.39	4.6	3.04	15.58
PH01000706G0240	14.42	10.5	4.46	12.33	17.66
PH01000706G0340	2.97	1.5	5.69	2.62	4.64
PH01000706G0380	17.04	14.68	24.46	37.16	63.66
PH01000706G0410	2.33	3.05	15.28	20.33	13.15
PH01000706G0500	4.21	0.81	1.99	4.32	4.27
PH01000706G0510	5.05	0.67	1.43	3.73	5.64
PH01000706G0530	4.07	4.09	5.02	7.82	8.38
PH01000706G0540	1.44	1.82	2.89	4.39	2.24
PH01000707G0010	0	0.13	0.36	2.1	1.88
PH01000707G0040	2.35	2.35	1.33	1.06	0.77
PH01000707G0050	21.95	8.24	4.61	13.09	2.82
PH01000707G0210	2.09	1.85	1.56	0.91	1.03
PH01000707G0300	7.3	4.26	5.69	4.77	2.45
PH01000707G0390	4.87	2.82	2.91	2.12	3.29
PH01000707G0410	0	0	0.21	0.4	26.07
PH01000707G0460	3.5	5.78	7.7	5.17	8.77
PH01000707G0500	2.47	2.28	6.4	1.64	5.36
PH01000707G0640	4.93	2.64	3.75	2.4	2.28
PH01000707G0700	6.91	6.46	22.03	15.33	2.85
PH01000707G0710	0.59	0.35	0.6	0.97	1.01
PH01000707G0780	13.17	14.35	16.4	54.85	45.04
PH01000707G0790	0.81	0.7	0.62	0.88	0.37
PH01000707G0830	0.12	0.32	0.68	0.41	0.48
PH01000707G0840	2.01	2.17	2.98	2.73	2.47
PH01000707G0870	5.66	2.39	2.85	2.9	3.31
PH01000707G0930	5.62	3.76	3.76	0.61	5.08
PH01000707G0940	1.46	1.51	4.17	2.77	2.98
PH01000707G0950	0.24	0.68	0.58	0.05	0.59
PH01000708G0050	0.9	0.6	0.77	0.48	0.55
PH01000708G0080	37.59	14.55	11.66	33.94	11.5
PH01000708G0120	2.14	3.33	11.98	20.67	77.84
PH01000708G0150	17.63	13.01	8.9	20.53	19.59
PH01000708G0170	3.88	3.17	3.46	3.95	6.45
PH01000708G0230	0.39	1.78	1.12	0.93	0.89
PH01000708G0250	9.49	1.61	9.59	7.06	1.06
PH01000708G0340	0.25	0.29	1.43	0.8	4.17
PH01000708G0390	2.46	0.5	2.87	3.27	4.84
PH01000708G0520	13.27	4.64	53.96	46.14	109.75
PH01000708G0590	1.08	1.46	0.54	0.94	1.64
PH01000708G0600	2.86	1.82	5.1	5.24	9.72
PH01000708G0620	6.05	7.31	16.75	9.23	17.11
PH01000708G0750	0.28	0.59	0.39	0.07	0.28
PH01000708G0760	3.18	1.18	3.02	2.9	5.26
PH01000708G0820	27.3	10.16	14.61	33.42	17.57
PH01000709G0130	4.9	5.03	5.44	5.58	10.02
PH01000709G0160	0.73	1.08	1.94	0.92	1.36
PH01000709G0240	2.81	0.81	2.54	0.7	3.72
PH01000709G0420	17.65	7.67	16.17	17.48	10.05
PH01000709G0540	1.95	2.59	2.75	3.09	4.41
PH01000710G0110	0.4	0.1	0.68	0.63	0.36
PH01000710G0360	7.31	2.34	6.25	2.59	2.87
PH01000710G0710	0.25	1.06	1.18	0.57	1.14
PH01000710G0720	4.73	7.04	3.44	6.45	5.4
PH01000710G0750	2.49	1.42	0.78	3.9	6.77
PH01000710G0790	1.33	0.7	0.84	2.54	2.22
PH01000710G0830	0.66	0.93	0.87	0.45	0.41
PH01000710G0850	3.96	4.82	2.95	4.14	9.41
PH01000710G0900	2.62	3.27	5.14	4.44	14.05
PH01000711G0130	19.14	6.51	20.11	6.99	4.13
PH01000711G0270	11.2	2.66	1.45	5.53	2.69
PH01000711G0310	0.95	0.68	0.46	0.72	0.12
PH01000711G0510	1.13	0.94	1.24	0.77	1.36
PH01000711G0660	3.92	3.64	5.87	4.57	2.4
PH01000711G0680	20.83	10.49	21.77	13.49	16.1
PH01000711G0690	8.9	1.25	1.79	2.66	1.51
PH01000712G0320	4.73	2.5	6.04	4.88	1.84
PH01000712G0390	2.63	3.32	6.83	5.12	6.05
PH01000712G0450	12.15	9.22	7.93	6.67	9.56
PH01000712G0460	0.74	0.02	0.37	1.52	0.49
PH01000712G0540	2.91	0.69	0.15	0.06	0.08
PH01000712G0640	0.57	0.64	0.59	0.52	0.82
PH01000713G0090	2.37	1.65	1.19	0.46	0.98
PH01000713G0250	30.31	4.15	2.61	5.31	0.8
PH01000713G0320	2.59	1.01	11.82	8.36	16.18
PH01000713G0340	7.76	5.41	14.19	6.32	32.31
PH01000713G0350	14.93	11.07	9.5	4.65	12.57
PH01000713G0560	0.12	0.39	4.8	0.85	1.52
PH01000713G0790	0.09	0.06	0.16	0.37	2.46
PH01000714G0020	672.13	1211.35	2813.77	1211.01	1415.55
PH01000714G0250	2.28	4.81	1.15	4.04	4.48
PH01000714G0260	1.31	2.52	1.93	2.25	2.26
PH01000714G0600	1.66	3	1.65	1.46	3
PH01000714G0620	8.58	5.7	9.73	3.73	20.87
PH01000714G0630	7.22	6.5	11.3	0.85	11.6
PH01000715G0200	80.96	56.82	43.34	25.84	33.93
PH01000715G0370	1.92	2.21	1.59	1.65	2.33
PH01000715G0380	1.3	2.18	2.09	1.86	2.82
PH01000715G0490	1.75	3.7	1.37	3.81	1.03
PH01000715G0500	0.17	0.19	0	0.33	0.31
PH01000715G0520	0.87	0.24	0.41	0.11	0.84
PH01000716G0020	42.67	12.93	113.6	74.88	475.27
PH01000716G0080	7.81	4.83	12.81	11.17	23.52
PH01000716G0110	3.5	1.47	0.92	1.45	2.66
PH01000716G0130	0.99	2.59	9.17	3.14	6.67
PH01000716G0140	2.38	7.51	18.98	6.33	14.38
PH01000716G0240	0.92	1.77	1.82	1.07	1.71
PH01000716G0270	4.6	1.25	2.76	2.65	3.31
PH01000716G0290	0.45	0.52	0.41	0.14	0.83
PH01000716G0300	123.29	79.44	114.64	28.72	78.92
PH01000716G0350	2.24	0.97	2.66	0.88	1.86
PH01000716G0370	53.69	32.62	38.58	22.93	6.27
PH01000716G0380	20.08	24.05	7.05	22.08	7.22
PH01000716G0430	8.12	3.75	14.46	6.38	11.2
PH01000716G0440	1.37	0.86	4.45	2.94	5.29
PH01000716G0450	0.25	0.16	0.99	0.27	0.41
PH01000716G0510	0.16	0.1	0.09	0.49	0.15
PH01000716G0520	0.46	0.59	0.35	0.89	0.62
PH01000716G0580	0.15	0.3	0.17	0.22	0.29
PH01000716G0600	54.79	11.34	151.99	140.48	481.84
PH01000716G0610	33.55	11.76	210.09	130.21	803.31
PH01000716G0640	4.32	3.56	3.24	3.98	2.36
PH01000716G0680	40.57	35.18	55.31	16.2	5.21
PH01000716G0700	5.62	2.15	2.96	5.43	5.65
PH01000716G0710	3.42	3.14	1.64	2.61	5.81
PH01000716G0750	5.62	4.58	2.15	2.09	0.26
PH01000716G0790	84.6	98.01	90.54	85.63	35.88
PH01000716G0830	0.16	0.81	3.09	0.46	0.71
PH01000717G0030	6	2.69	1.42	2.95	2.17
PH01000717G0180	1.42	1.21	1.34	2.17	2.4
PH01000717G0260	3.03	2.04	4.28	4.17	7.34
PH01000717G0380	2.38	2.63	7.33	7.63	6.92
PH01000717G0460	14.61	7.95	7.73	14.38	0.54
PH01000717G0560	0.41	0.26	0.91	0.83	0.68
PH01000717G0740	11.44	3.52	9.35	2.42	9.16
PH01000717G0750	2.45	1.77	2.14	1.89	2.37
PH01000718G0100	8.62	13.75	7.03	5.38	3.05
PH01000718G0180	0.93	2.01	0.84	1.62	1.62
PH01000718G0250	13.04	14.94	12.5	4.49	8.68
PH01000718G0260	21.19	3.34	3.14	10.71	1.56
PH01000718G0270	3.42	2.08	7.06	3.34	3.26
PH01000718G0330	0.28	0.37	1.91	0.4	0.38
PH01000718G0350	0.56	0.44	0.74	1.44	2
PH01000718G0420	3.78	3.29	3.56	9.29	6.09
PH01000718G0490	10.55	7.51	5.73	18.65	15.31
PH01000718G0500	2.13	1.48	3.14	4.95	5.7
PH01000718G0640	19.33	16.45	11.91	12.78	9.27
PH01000718G0720	107.06	36.54	47.81	336.84	51.79
PH01000718G0760	3.63	0.97	3.19	6.44	2.62
PH01000718G0810	0.21	0.22	0.31	0.88	0.92
PH01000718G0820	1.31	1.58	2.36	1.16	0.4
PH01000719G0160	4.16	2.21	0.4	1.78	0.36
PH01000719G0620	3.62	2.88	3.13	3.23	3.55
PH01000719G0680	10.4	8.37	4.38	12.06	6.82
PH01000720G0260	0.88	0.24	0.65	0.57	0.68
PH01000720G0310	1.59	2.23	2.38	1.44	4.26
PH01000720G0320	2.06	5.89	5.41	3.15	2.47
PH01000720G0390	19.18	17.43	28.49	20.75	32.57
PH01000720G0530	5.2	2.42	4.42	21.88	0.76
PH01000720G0570	0.65	0.21	0.34	0.14	0.33
PH01000720G0630	3.67	3.08	6.46	0.41	3.2
PH01000720G0650	14.04	8.55	5.72	4.75	1.72
PH01000720G0670	8.53	12.36	6.87	7.83	4.51
PH01000721G0070	0.13	0.45	0.71	0.2	1.87
PH01000721G0150	4.11	3.59	3.04	3.75	0.65
PH01000721G0350	3.64	1.85	4.12	2.17	4.32
PH01000721G0360	2.17	1.57	0.98	1.78	0.47
PH01000721G0380	1.9	3.07	28.95	8.47	6.36
PH01000721G0410	22.18	12.41	6.35	24.74	1.42
PH01000721G0480	3.36	0.37	0.42	1.48	0.51
PH01000721G0500	1.57	0.61	0.39	0.58	1.11
PH01000721G0520	2.99	1.72	5.44	2.16	3.95
PH01000722G0020	1.56	2.4	3.99	1.17	5
PH01000722G0040	0.66	0.68	0.39	0.73	1.77
PH01000722G0050	5.36	5.01	9.07	3.01	9.09
PH01000722G0060	3.51	2.14	2.33	1.05	0.94
PH01000722G0080	4.04	3.78	4.69	2.18	2.38
PH01000722G0190	33.72	10.89	17.46	27.89	20.97
PH01000722G0200	1.37	2.17	1.89	0.93	2.96
PH01000722G0440	0.62	1.52	1.65	1	0.96
PH01000723G0020	1.48	1.27	2.34	2.48	4.28
PH01000723G0030	10.31	4.94	5.3	9.48	2.31
PH01000723G0170	2.03	4.7	4.64	6.05	9.57
PH01000723G0180	2.53	5.5	8.86	5.27	13.91
PH01000723G0440	0.91	1.37	3.53	3.05	6.27
PH01000723G0460	1.57	2.15	3.31	8.29	3.21
PH01000723G0500	2.31	3	7.76	5.42	11.59
PH01000723G0520	3.72	6.13	10.19	8.63	16.56
PH01000723G0640	0.75	0.27	0.47	0.5	0.38
PH01000723G0650	3.97	0.75	5.53	3.35	6.15
PH01000723G0660	2.9	3.89	6.35	7.89	11.32
PH01000724G0040	0.47	0.81	1.04	0.86	1.59
PH01000724G0070	0.85	0.66	0.54	1.62	1.62
PH01000724G0080	0.35	0.46	0.29	0.66	0.49
PH01000724G0090	13.89	8.35	17.69	15.27	14.89
PH01000724G0130	0.48	0.19	0.4	0.73	0.37
PH01000724G0210	22.23	15.57	19.96	30.02	1.93
PH01000724G0230	4.04	3.18	4.79	9.52	2.62
PH01000724G0300	19.88	18.04	39.77	19.03	14.34
PH01000724G0330	0.53	0.24	0.15	1.52	2.27
PH01000724G0450	2.01	3.51	6.59	2.43	10.71
PH01000724G0490	0	0.42	1.07	0	0
PH01000724G0520	0.12	0.17	0.24	0.12	0.07
PH01000724G0610	10.47	11.37	5.84	10.89	7.4
PH01000724G0630	58.5	62.98	101.5	78.74	144.33
PH01000724G0680	3.72	0.85	0.61	0.8	0.31
PH01000724G0700	109.92	16.87	6.47	31.96	7.37
PH01000724G0740	4.03	1.28	3.82	2.14	5.26
PH01000724G0760	2.61	1.93	1.39	1.77	1.92
PH01000725G0030	6.07	10.85	13.89	18.99	4.93
PH01000725G0260	0.57	0.65	0.69	0.97	2.16
PH01000725G0390	0.65	0.21	0.9	0.22	0.46
PH01000725G0500	1.17	0.74	0.31	0.87	1.44
PH01000726G0020	1.02	1.27	1.18	0.83	0.45
PH01000726G0090	1.24	1.23	1.82	1.73	3.46
PH01000726G0240	2.72	4.29	2.56	2.28	9.99
PH01000726G0320	27.25	13.32	1.93	7.48	26.58
PH01000726G0350	1.29	0.52	0.98	1.87	2.65
PH01000726G0380	1.3	1.33	0.58	1.4	2.62
PH01000726G0540	2.16	2.71	6.93	16.83	9.77
PH01000726G0550	6.64	6.18	13.67	5.74	13.83
PH01000726G0660	27.13	19.66	5.93	50.81	44.88
PH01000726G0780	3.95	10.13	5.49	8.33	9.67
PH01000726G0840	0.85	0.7	0.23	0.24	0.79
PH01000727G0100	0.59	3.18	6.44	1.51	3.67
PH01000727G0170	8.13	4.67	2.09	4.24	0.36
PH01000727G0250	14.36	6.97	3.38	13	5.16
PH01000727G0540	9.06	2.01	0.92	2.19	0.4
PH01000727G0620	6.54	4.54	10.56	5.69	3.25
PH01000727G0680	2.54	1.19	2.81	1.59	5.04
PH01000727G0690	0.43	0.63	5.46	0.21	0.24
PH01000728G0010	3.36	3.98	1.08	1.81	1.92
PH01000728G0080	1.08	2.3	7.11	2.46	2.9
PH01000728G0130	1.25	1.86	3.49	3.47	19.24
PH01000728G0150	0.41	0.61	2.43	0.99	5.12
PH01000728G0320	0.84	0.85	1.15	0.97	0.63
PH01000728G0330	2.31	2.04	2.68	1.19	2.81
PH01000729G0100	2.79	3.27	4.28	3.7	4.78
PH01000729G0220	3.86	9.5	4.31	97.66	23.05
PH01000729G0280	4.79	1.69	1.53	2.83	4.53
PH01000729G0350	3.05	1.87	2.59	1.66	1.15
PH01000730G0200	2.92	5.08	3.09	2.11	2.07
PH01000730G0520	11.23	4.77	6.4	12.14	4.43
PH01000731G0060	0.21	0.18	0.21	0.33	0.27
PH01000731G0120	3.14	2.25	1.76	5.3	5.76
PH01000731G0290	11.53	7.45	21.51	27.39	56.72
PH01000731G0390	5.5	4	6.77	5.14	7.86
PH01000731G0480	192.8	158.09	153.05	188.39	182.02
PH01000731G0500	0.29	0.59	0.42	0.6	0.21
PH01000731G0510	5.72	3.69	7.58	4.45	9.97
PH01000731G0530	3.57	8.22	6.81	5.62	11.89
PH01000732G0030	4.24	8.32	3.92	15.59	3.45
PH01000732G0040	2.55	2	2.43	3.65	11.04
PH01000732G0050	6.35	6.67	11.42	10.17	19.26
PH01000732G0070	0.51	0.54	2.04	0.27	0.75
PH01000732G0100	1.96	0.7	0.64	2.16	0.75
PH01000732G0110	1.65	0.63	1.6	0.86	1.32
PH01000732G0180	7.23	6.52	3.49	6.22	9.84
PH01000732G0240	17.47	9.03	4.86	11.74	5.99
PH01000732G0370	2.25	1.03	2.65	3.53	5.46
PH01000732G0380	1.68	0.64	1.73	1.12	1.87
PH01000732G0570	16.08	13.84	24.6	42.32	15.08
PH01000732G0580	7.46	4.37	6.68	5.06	17.19
PH01000732G0640	1.34	0.92	0.27	0.65	0.67
PH01000732G0650	2.34	3.79	2.6	2.67	2.89
PH01000732G0660	5.64	1.71	2.49	6.02	7.1
PH01000732G0740	1.7	0.74	1.34	1.59	2.18
PH01000732G0750	6.12	4.59	6.95	2.33	0.44
PH01000733G0030	2.54	5.18	10.09	1.24	2.09
PH01000733G0060	0.24	0.36	0.81	0.26	1.89
PH01000733G0140	2.98	2.49	10.7	10.44	13.76
PH01000733G0180	0.78	0.28	1.07	0.76	1.18
PH01000733G0260	5.03	3.7	4.94	8.48	9.22
PH01000733G0330	3.53	5.35	3.57	2.96	1.6
PH01000733G0570	17.24	14.89	14.18	9.5	6.41
PH01000733G0620	9.41	3.3	4.24	4.96	1.54
PH01000733G0640	1.89	1.88	0.95	1.45	2.64
PH01000733G0670	1.69	3.06	7.12	4.33	3.19
PH01000733G0760	2.45	2.1	3.4	6.68	7.68
PH01000734G0060	263.63	229.8	565.48	326.01	299.36
PH01000734G0130	2.19	1.07	0.89	0.92	0.81
PH01000734G0180	0.66	1.32	0.44	0.37	0.66
PH01000734G0290	5.51	0.29	0.7	3.93	0.82
PH01000734G0320	1.02	0.65	0.73	0.52	0.41
PH01000734G0450	32.44	66.34	126.48	99.53	33.15
PH01000734G0590	0.51	0.5	0.54	0.67	0.28
PH01000734G0610	42.5	182.98	941.77	252.67	211.53
PH01000734G0620	1.4	4.89	3.77	2.97	1.82
PH01000734G0730	39.96	35.86	60.71	24.02	51.32
PH01000735G0110	72.86	39.31	56.97	93.16	27.4
PH01000735G0260	6.83	5.2	11.99	10.15	25.44
PH01000735G0340	2.72	3.38	1.6	4.35	4.47
PH01000735G0360	6.79	4.15	2.96	2.79	1.15
PH01000735G0550	6.92	6.35	3.36	6.41	1.53
PH01000735G0590	5.33	2.43	3.17	6.29	6.13
PH01000736G0020	8.79	4.34	5.16	4.4	3.15
PH01000736G0030	2.37	1.43	1.27	3.21	2.69
PH01000736G0070	1.27	0.85	1.21	1.71	2.04
PH01000736G0120	2.62	2.94	4	3.02	10.9
PH01000736G0260	0.66	0.55	0.35	0.27	0.1
PH01000736G0320	0.17	0.16	0.27	2.14	0.63
PH01000736G0420	6.87	4.54	4.93	5.76	4.84
PH01000736G0450	23.11	14.22	36.75	69.06	173.36
PH01000736G0660	4.58	0.71	3.74	3.6	3.66
PH01000736G0670	2.74	1.19	1.29	2.04	3.02
PH01000737G0140	0.3	0.43	0.08	0	0
PH01000737G0320	1.74	2.16	1.09	0.99	1.19
PH01000737G0360	35.61	32.14	17.52	15.96	16.24
PH01000737G0530	9.26	7.1	12	6.32	0.85
PH01000737G0540	2.07	2.23	1.77	1.89	2.1
PH01000737G0560	1.54	1.66	1.78	0.71	1.82
PH01000737G0660	1.36	1.48	2.45	0.73	1.18
PH01000738G0090	18.28	18.29	17.36	16.79	43.52
PH01000738G0100	11.16	2.46	7.8	7.92	4.36
PH01000738G0120	3.46	3.03	1.69	1.97	2.63
PH01000738G0130	1.2	0.65	1.52	1.14	1.15
PH01000738G0280	1.86	1.94	3.27	2.95	2.99
PH01000738G0320	1.04	0.79	1	1.06	1.15
PH01000738G0390	2.26	1.89	1.06	1.93	0.18
PH01000739G0170	10.64	6.48	6.55	5.8	9.93
PH01000739G0530	12.32	11.72	26.41	24.52	89.51
PH01000739G0580	0.21	0.16	1.04	1.47	2.67
PH01000739G0590	2.23	1.83	1.6	1.13	0.07
PH01000739G0630	11.98	13.89	36.54	22.27	32.23
PH01000739G0680	3	3.82	2.44	4.49	2.61
PH01000740G0080	7.32	3.79	3.03	9.76	11.03
PH01000740G0150	0.81	1.21	0.75	0.58	1.67
PH01000740G0160	0.17	0.7	1.14	0.49	0.56
PH01000740G0170	0.3	1.63	1.46	0.9	2.51
PH01000740G0180	0.84	0.48	0.47	1.49	0.98
PH01000740G0230	12.05	7.26	20.93	16.53	102.12
PH01000740G0320	3.94	3.34	4.31	3.68	1.06
PH01000740G0550	0.1	1.48	1.21	2.51	5.41
PH01000740G0570	15.02	7.31	8.48	10.17	15.28
PH01000740G0600	5.02	2.14	6.07	9.67	13.03
PH01000740G0610	0.59	0.41	0.43	0.21	0.15
PH01000740G0630	2.98	5.68	21.65	4.56	13.51
PH01000740G0670	2.12	0.49	3.19	1.94	1.7
PH01000740G0750	10.56	2.69	3.81	3.14	1.38
PH01000740G0850	7.41	4.63	18.3	9.37	13.8
PH01000740G0860	2.22	1.87	2.53	1.66	2.02
PH01000741G0080	8.52	2.36	7.77	7.51	11.61
PH01000741G0090	1.08	0.15	0.99	0.41	0.99
PH01000741G0210	1.93	2.87	2.8	3.35	4.22
PH01000741G0460	0.56	0.41	0	0.85	0.19
PH01000741G0500	0.8	1.05	0.21	1.74	0.36
PH01000742G0090	0.04	0.02	0.06	0.06	0.65
PH01000742G0200	33.62	36.95	39.53	31.44	10.59
PH01000742G0240	1.65	1.8	2.04	2.24	4.46
PH01000742G0250	8.77	7.82	7.3	2.67	2.5
PH01000742G0290	16.3	4.36	1.66	21.61	14.08
PH01000742G0360	2	3.32	1.63	1.08	1.36
PH01000742G0470	0.7	0.42	1.67	0.36	1.82
PH01000742G0480	5.59	2.58	1.37	3.9	2.19
PH01000742G0510	3.49	3.57	6.18	6.39	0.22
PH01000742G0540	7.47	4.23	4.85	3	0.19
PH01000742G0600	0.37	0.89	0.74	0.65	3.06
PH01000742G0700	16.53	22.96	34.17	18.72	11.57
PH01000743G0080	3.15	1.96	1.38	2.05	1.52
PH01000743G0100	6.42	3.38	0.9	6.26	0.57
PH01000743G0120	2.34	0.82	0.66	2.93	0.13
PH01000743G0130	2.07	2.7	0.5	2.42	0.19
PH01000743G0280	3.39	1.78	1.07	4.12	3.48
PH01000743G0310	4.73	2.2	0.86	1.45	1.94
PH01000743G0490	2.21	4.38	13.7	17.27	29.95
PH01000743G0500	8.06	6.81	7.46	7.18	5.74
PH01000743G0550	5.78	7.86	18.61	5.54	11.4
PH01000743G0650	1.69	2.27	0.67	1.38	3.86
PH01000743G0660	1.52	0.45	3.06	1.5	1.1
PH01000743G0670	1.27	2.1	0.89	0.45	1.14
PH01000744G0010	0.81	0.54	0.33	2	2.05
PH01000744G0080	12.01	8.93	3.43	5.51	8.55
PH01000744G0140	3.53	7.04	22.58	9.07	4.97
PH01000744G0380	2.19	5.38	12.07	5.98	3.94
PH01000744G0400	6.67	5.44	13.11	8.39	27.47
PH01000744G0530	0.74	0.37	1.1	1.41	0.55
PH01000744G0660	17.13	21.24	23.75	23.56	32.5
PH01000744G0670	19.04	15.56	13.7	17.71	8.69
PH01000744G0730	3.87	2	3.59	1.03	2.32
PH01000744G0840	6.02	8.6	5.56	7	11.9
PH01000744G0850	12.49	9.21	9.31	7.23	9.5
PH01000745G0150	6.01	6.15	7.35	8.63	20.19
PH01000745G0410	1.74	0.54	0.32	1.52	0.17
PH01000745G0550	11.3	10.38	6.37	13.88	7.46
PH01000746G0310	1.07	1.26	0.8	0.83	0.68
PH01000746G0330	1.69	4.83	6	2.41	0.96
PH01000746G0370	6.06	3.01	5.16	3.1	2.82
PH01000746G0380	23.26	6.59	20.79	17.17	22.77
PH01000746G0430	3.47	6.74	3.1	8.35	5.17
PH01000746G0460	1.95	1.12	5.88	4.1	8.4
PH01000746G0570	0.44	0.33	0.77	0.45	23.81
PH01000746G0590	7.65	28.5	31.09	37.91	17.2
PH01000746G0610	4.71	19.42	14.97	34.75	15.87
PH01000746G0660	101.67	73.88	142.27	62.95	177.83
PH01000746G0770	5.05	2.39	1.64	2.85	2
PH01000747G0440	1.66	0.56	2.76	1.58	4
PH01000747G0500	0.52	0.62	0.39	0.46	0.14
PH01000747G0600	14.38	4.05	40.32	18.96	31.98
PH01000748G0060	4.32	1	6.01	4.44	4.54
PH01000748G0300	3.85	2.05	2.83	2.73	2.39
PH01000748G0320	0.48	0.15	0.45	0.33	1.46
PH01000748G0450	2.68	1.55	3.9	1.35	1.84
PH01000748G0460	19.48	9.49	11.96	23.83	10.57
PH01000748G0470	7.78	5.48	3.77	8.66	8.38
PH01000748G0530	3.35	2.69	3.3	4.41	8.34
PH01000748G0630	18.89	7.54	13.74	7.35	13.68
PH01000748G0700	4.27	3.16	5.54	2.48	3.05
PH01000749G0070	1.73	2.42	26.82	4.4	2.13
PH01000749G0280	1.51	4.03	3.89	1.45	1.72
PH01000749G0490	1.04	0.27	1.35	0.62	2.06
PH01000749G0530	4.79	4.62	13.54	6.3	10.05
PH01000749G0540	0.91	1.14	2.71	7.7	1.42
PH01000749G0570	1.5	1.49	1.98	8.67	6.06
PH01000749G0610	12.55	2.41	4.9	11.38	1.78
PH01000749G0620	5.16	3.02	4.76	2.39	4.61
PH01000749G0670	1.79	7.22	5.53	3.44	8.53
PH01000749G0800	0.47	1.17	2.14	1.08	2.64
PH01000749G0810	1.9	2.84	2.51	2.27	2.13
PH01000749G0820	36.86	23.17	54.97	43.35	186.68
PH01000750G0050	1.08	1.24	4	0.85	2.08
PH01000750G0090	1.88	0.39	3.29	1.4	2.9
PH01000750G0160	3.08	1.96	1.85	0.86	1.26
PH01000750G0170	6.94	7.19	6.12	13.95	5.89
PH01000750G0190	3.92	2.31	3.04	4.46	4.75
PH01000750G0200	6.7	3.07	11.6	9.24	6.67
PH01000750G0210	3.84	6.5	7.76	2.4	9.42
PH01000750G0220	13.52	5.92	8.59	6.55	10.73
PH01000750G0240	4.36	3.27	7.36	5.01	9.45
PH01000750G0260	179.03	61.03	191.97	75.61	226.37
PH01000750G0270	5.36	3.46	28.59	17.81	49.79
PH01000750G0280	85.52	35.56	16	96.63	20.86
PH01000750G0370	54.76	30.81	54.92	59.88	120.26
PH01000750G0380	0.24	0.37	0.14	0.38	0.41
PH01000750G0610	0.85	0.5	0.41	1.19	0.84
PH01000750G0620	4.81	5.49	3.27	5.81	3.52
PH01000750G0690	2.09	1.19	1.21	0.29	1.35
PH01000750G0710	0.14	0.36	0.37	0.26	0.24
PH01000750G0720	3.77	2.4	1.72	2.45	1.35
PH01000750G0750	2.34	12.21	71.44	22.11	24.66
PH01000750G0770	1.17	3.78	3.06	9.2	8.31
PH01000750G0820	53.47	50.33	9.42	3.79	5.12
PH01000751G0100	2.66	6.24	4.16	2.9	4.62
PH01000751G0310	0.59	2.01	0.88	2.02	0.8
PH01000751G0380	2.14	1.86	1.45	0.93	0.37
PH01000751G0390	0.44	0.2	0.29	0.16	0
PH01000751G0410	2.76	3.27	2.26	0.53	0.17
PH01000751G0500	10.74	4.85	2.66	11.9	6.7
PH01000751G0750	0.53	0.8	4.83	0.65	0.84
PH01000752G0060	7.6	10.07	20.93	10.03	19.84
PH01000752G0190	0.29	0.24	0.31	0.36	0.2
PH01000752G0210	0.77	2.04	3.45	1.97	3.78
PH01000752G0420	1.17	1.43	1.63	0.85	0.38
PH01000752G0630	29.96	7.73	89.53	1.52	0.94
PH01000752G0660	0.29	0.08	0.24	0.17	0.37
PH01000753G0020	16.02	3.29	2.92	4.57	0.85
PH01000753G0130	34.85	16.34	25.99	51.96	103.6
